Shipment Date,CountryName,Product,BDS$_Value,,,,,,,
16-May-17,United States,SAILS,"$1,377.80",,,,,,,
16-May-17,United States,SAILS,"$12,462.00",,,,,,,
16-May-17,United States,SAILS,"$8,027.88",,,,,,,
16-May-17,United States,SAILS,"$17,919.16",,,,,,,
16-May-17,United States,SAILS,"$2,741.30",,,,,,,
16-May-17,United States,SAILS,"$16,456.76",,,,,,,
16-May-17,United States,SAILS,"$1,387.82",,,,,,,
16-May-17,United States,SWEETENED & UNSWEETENED BISCUITS,"$98,454.00",,,,,,,
16-May-17,United States,RESISTORS,"$252,494.98",,,,,,,
17-May-17,Canada,RUM,"$144,403.66",,,,,,,
18-May-17,United States,RUM,"$441,072.28",,,,,,,
22-May-17,United States,RUM,"$8,835.00",,,,,,,
22-May-17,United States,RUM,"$202,383.26",,,,,,,
23-May-17,United States,SAILS,"$1,296.00",,,,,,,
23-May-17,United States,SAILS,"$27,919.18",,,,,,,
23-May-17,United States,SAILS,"$13,000.00",,,,,,,
23-May-17,United States,SAILS,"$2,962.94",,,,,,,
23-May-17,United States,SAILS,"$2,091.44",,,,,,,
24-May-17,United States,RUM,"$264,133.04",,,,,,,
24-May-17,United States,RESISTORS,"$136,270.20",,,,,,,
24-May-17,Canada,RUM,"$212,258.58",,,,,,,
24-May-17,Canada,CUT FLOWERS,"$1,766.50",,,,,,,
24-May-17,Canada,RUM,"$97,003.70",,,,,,,
24-May-17,Canada,CUT FLOWERS,"$1,898.00",,,,,,,
25-May-17,Canada,RUM,"$69,947.64",,,,,,,
25-May-17,Canada,RUM,"$5,528.40",,,,,,,
26-May-17,United States,SWEETENED BISCUITS,"$97,685.00",,,,,,,
29-May-17,United States,RUM,"$15,403.50",,,,,,,
29-May-17,Canada,RUM,"$114,536.18",,,,,,,
30-May-17,United States,SAILS,"$10,286.66",,,,,,,
30-May-17,United States,SAILS,"$7,400.00",,,,,,,
30-May-17,United States,SAILS,"$6,674.88",,,,,,,
30-May-17,United States,SAILS,"$5,305.38",,,,,,,
30-May-17,United States,SAILS,"$2,969.86",,,,,,,
30-May-17,United States,SAILS,"$13,398.70",,,,,,,
30-May-17,Canada,SAILS,"$1,530.00",,,,,,,
31-May-17,United States,SHANDY,"$24,200.00",,,,,,,
31-May-17,United States,RUM,"$925,585.72",,,,,,,
31-May-17,United States,BEER,"$32,720.00",,,,,,,
01-Jun-17,United States,RESISTORS,"$120,556.26",,,,,,,
02-Jun-17,United States,RUM,"$119,063.28",,,,,,,
02-Jun-17,United States,RUM,"$75,810.16",,,,,,,
02-Jun-17,United States,RUM,"$211,174.72",,,,,,,
02-Jun-17,United States,RUM,"$285,657.08",,,,,,,
02-Jun-17,United States,RUM,"$64,269.76",,,,,,,
02-Jun-17,Canada,RUM,"$211,955.46",,,,,,,
07-Jun-17,United States,SAILS,"$5,598.64",,,,,,,
07-Jun-17,United States,SAILS,"$4,270.00",,,,,,,
07-Jun-17,United States,SAILS,"$20,369.50",,,,,,,
07-Jun-17,United States,SAILS,"$13,500.00",,,,,,,
07-Jun-17,United States,SAILS,"$19,492.42",,,,,,,
07-Jun-17,United States,SAILS,"$5,029.00",,,,,,,
07-Jun-17,United States,RUM,"$211,347.38",,,,,,,
07-Jun-17,Canada,RUM,"$123,655.74",,,,,,,
07-Jun-17,Canada,SAILS,"$2,927.08",,,,,,,
07-Jun-17,Canada,CUT FLOWERS,"$1,704.00",,,,,,,
07-Jun-17,Canada,CUT FLOWERS,"$1,832.30",,,,,,,
08-Jun-17,United States,SAILS,"$47,002.00",,,,,,,
08-Jun-17,United States,RESISTORS,"$162,250.68",,,,,,,
08-Jun-17,Canada,SWEETENED BISCUITS,"$40,297.50",,,,,,,
09-Jun-17,United States,RUM,"$409,050.76",,,,,,,
12-Jun-17,United States,RUM,"$18,288.00",,,,,,,
13-Jun-17,United States,SAILS,"$6,186.94",,,,,,,
13-Jun-17,United States,SAILS,"$2,197.70",,,,,,,
13-Jun-17,United States,SAILS,"$18,942.00",,,,,,,
13-Jun-17,United States,SAILS,"$3,531.78",,,,,,,
13-Jun-17,United States,SAILS,"$8,511.32",,,,,,,
13-Jun-17,United States,SAILS,"$13,714.20",,,,,,,
14-Jun-17,United States,RESISTORS,"$218,189.00",,,,,,,
15-Jun-17,United States,SWEETENED BISCUITS,"$92,682.00",,,,,,,
16-Jun-17,United States,BREADFRUIT,"$2,500.00",,,,,,,
16-Jun-17,United States,RUM,"$97,199.50",,,,,,,
16-Jun-17,United States,RUM,"$211,387.74",,,,,,,
16-Jun-17,United States,RUM,"$263,272.68",,,,,,,
16-Jun-17,Canada,RUM,"$211,616.70",,,,,,,
19-Jun-17,United States,SAILS,"$7,042.70",,,,,,,
19-Jun-17,United States,SAILS,"$4,190.36",,,,,,,
20-Jun-17,United States,SAILS,"$7,041.34",,,,,,,
20-Jun-17,United States,SAILS,"$2,578.20",,,,,,,
20-Jun-17,United States,SAILS,"$9,307.86",,,,,,,
20-Jun-17,Canada,SAILS,"$4,252.82",,,,,,,
21-Jun-17,Canada,RUM,"$145,758.84",,,,,,,
22-Jun-17,United States,RUM,"$212,854.70",,,,,,,
22-Jun-17,United States,RESISTORS,"$167,484.84",,,,,,,
22-Jun-17,United States,RESISTORS,"$1,000.00",,,,,,,
23-Jun-17,Canada,SWEETENED & UNSWEETENED BISCUITS,"$38,215.00",,,,,,,
23-Jun-17,Canada,RUM,"$211,505.98",,,,,,,
26-Jun-17,United States,"CONDIMENTS, SAUCES & SEASONINGS","$18,409.60",,,,,,,
26-Jun-17,United States,ESSENCES,"$6,600.00",,,,,,,
26-Jun-17,United States,KOLA TONIC,"$6,160.00",,,,,,,
26-Jun-17,United States,RUM,"$97,128.90",,,,,,,
27-Jun-17,United States,BREADFRUIT CHIPS,"$7,726.50",,,,,,,
27-Jun-17,United States,SAILS,"$3,610.00",,,,,,,
27-Jun-17,United States,SAILS,"$12,125.18",,,,,,,
27-Jun-17,United States,SAILS,"$14,477.80",,,,,,,
27-Jun-17,United States,SAILS,"$1,923.80",,,,,,,
27-Jun-17,United States,SAILS,"$11,120.00",,,,,,,
27-Jun-17,United States,SAILS,"$1,427.74",,,,,,,
27-Jun-17,United States,RUM,"$99,538.14",,,,,,,
27-Jun-17,United States,RUM,"$211,348.32",,,,,,,
27-Jun-17,United States,RUM,"$55,645.04",,,,,,,
27-Jun-17,United States,SAILS,"$8,130.00",,,,,,,
27-Jun-17,Canada,RUM,"$211,774.36",,,,,,,
27-Jun-17,Canada,BREADFRUIT,"$2,500.00",,,,,,,
28-Jun-17,United States,SWEETENED BISCUITS,"$100,620.00",,,,,,,
28-Jun-17,United States,RESISTORS,"$158,742.10",,,,,,,
30-Jun-17,United States,FRUTEE,"$13,260.00",,,,,,,
03-Jul-17,United States,BREADFRUIT,"$2,500.00",,,,,,,
03-Jul-17,Canada,BREADFRUIT,"$2,500.00",,,,,,,
04-Jul-17,United States,SAILS,"$1,518.74",,,,,,,
04-Jul-17,United States,MAUBY SYRUP,"$41,078.00",,,,,,,
04-Jul-17,United States,SAILS,"$4,168.56",,,,,,,
04-Jul-17,United States,SAILS,"$1,244.00",,,,,,,
04-Jul-17,United States,SAILS,"$8,197.92",,,,,,,
04-Jul-17,United States,SAILS,"$3,012.48",,,,,,,
04-Jul-17,United States,SAILS,"$7,625.58",,,,,,,
04-Jul-17,United States,SAILS,"$1,669.24",,,,,,,
04-Jul-17,United States,SAILS,"$9,205.48",,,,,,,
05-Jul-17,United States,RUM,"$1,294,519.88",,,,,,,
06-Jul-17,United States,RESISTORS,"$184,552.84",,,,,,,
07-Jul-17,United States,SWEETENED BISCUITS,"$100,600.00",,,,,,,
10-Jul-17,United States,RUM,"$36,576.00",,,,,,,
10-Jul-17,Canada,RUM,"$150,976.00",,,,,,,
10-Jul-17,Canada,CUT FLOWERS,$568.00,,,,,,,
10-Jul-17,Canada,RUM,"$116,533.40",,,,,,,
10-Jul-17,Canada,CUT FLOWERS,$590.10,,,,,,,
11-Jul-17,United States,SAILS,"$12,593.50",,,,,,,
11-Jul-17,United States,SAILS,"$1,406.26",,,,,,,
11-Jul-17,United States,SAILS,"$2,489.10",,,,,,,
11-Jul-17,United States,SAILS,"$5,810.38",,,,,,,
11-Jul-17,United States,SWEETENED BISCUITS,"$96,428.00",,,,,,,
12-Jul-17,United States,RESISTORS,"$180,220.72",,,,,,,
12-Jul-17,Canada,CUT FLOWERS,"$1,704.00",,,,,,,
12-Jul-17,Canada,CUT FLOWERS,"$1,895.30",,,,,,,
13-Jul-17,United States,SAILS,"$1,000.00",,,,,,,
13-Jul-17,Canada,RUM,"$135,474.00",,,,,,,
14-Jul-17,United States,BREADFRUIT,"$2,500.00",,,,,,,
14-Jul-17,United States,RUM,"$68,306.32",,,,,,,
14-Jul-17,United States,RUM,"$642,608.44",,,,,,,
14-Jul-17,United States,RUM,"$239,644.86",,,,,,,
14-Jul-17,Canada,RUM,"$219,836.36",,,,,,,
17-Jul-17,Canada,RUM,"$218,978.52",,,,,,,
18-Jul-17,United States,SAILS,"$1,670.00",,,,,,,
18-Jul-17,United States,SAILS,"$7,084.08",,,,,,,
18-Jul-17,United States,SAILS,"$6,936.20",,,,,,,
18-Jul-17,United States,SAILS,"$5,677.06",,,,,,,
18-Jul-17,Canada,SAILS,"$1,050.00",,,,,,,
18-Jul-17,Canada,SWEETENED BISCUITS,"$39,315.00",,,,,,,
18-Jul-17,Canada,RUM,"$106,504.60",,,,,,,
19-Jul-17,United States,RUM,"$26,348.00",,,,,,,
20-Jul-17,United States,RUM,"$650,549.24",,,,,,,
20-Jul-17,United States,RESISTORS,"$104,298.32",,,,,,,
21-Jul-17,United States,RUM,"$243,102.32",,,,,,,
25-Jul-17,United States,SAILS,"$2,177.00",,,,,,,
25-Jul-17,United States,JUICE DRINKS,"$37,400.00",,,,,,,
25-Jul-17,United States,SAILS,"$2,986.24",,,,,,,
25-Jul-17,United States,SAILS,"$1,797.12",,,,,,,
25-Jul-17,United States,SAILS,"$15,621.04",,,,,,,
25-Jul-17,United States,SAILS,"$3,620.00",,,,,,,
25-Jul-17,United States,SAILS,"$1,920.16",,,,,,,
25-Jul-17,United States,SAILS,"$4,253.54",,,,,,,
25-Jul-17,United States,SAILS,"$1,935.00",,,,,,,
25-Jul-17,Canada,SAILS,"$1,252.00",,,,,,,
25-Jul-17,Canada,RUM,"$85,984.92",,,,,,,
25-Jul-17,Canada,MAUBY SYRUP,"$23,588.80",,,,,,,
26-Jul-17,United States,RUM,"$30,160.96",,,,,,,
26-Jul-17,Canada,RUM,"$438,843.02",,,,,,,
26-Jul-17,Canada,MAUBY SYRUP,"$43,099.00",,,,,,,
02-Aug-17,United States,SAILS,"$2,010.00",,,,,,,
02-Aug-17,United States,SAILS,"$8,917.00",,,,,,,
02-Aug-17,United States,SAILS,"$9,878.38",,,,,,,
02-Aug-17,United States,SAILS,"$5,285.30",,,,,,,
02-Aug-17,United States,SAILS,"$1,122.00",,,,,,,
02-Aug-17,United States,SAILS,"$1,535.50",,,,,,,
02-Aug-17,United States,SAILS,"$1,183.00",,,,,,,
02-Aug-17,United States,RUM,"$218,350.68",,,,,,,
02-Aug-17,Canada,RUM,"$219,615.10",,,,,,,
03-Aug-17,United States,SWEETENED BISCUITS,"$91,885.00",,,,,,,
03-Aug-17,United States,RUM,"$404,717.76",,,,,,,
03-Aug-17,Canada,RUM,"$37,088.10",,,,,,,
03-Aug-17,Canada,RUM,"$186,422.00",,,,,,,
04-Aug-17,United States,RUM,"$841,172.16",,,,,,,
08-Aug-17,Canada,CUT FLOWERS,"$1,704.00",,,,,,,
08-Aug-17,Canada,CUT FLOWERS,"$1,762.20",,,,,,,
09-Aug-17,United States,MALT,"$28,000.00",,,,,,,
09-Aug-17,United States,RUM,"$118,769.56",,,,,,,
09-Aug-17,United States,SAILS,"$1,454.00",,,,,,,
09-Aug-17,United States,SAILS,"$7,019.64",,,,,,,
09-Aug-17,United States,SAILS,"$5,210.42",,,,,,,
09-Aug-17,United States,SAILS,"$5,494.36",,,,,,,
09-Aug-17,United States,SAILS,"$5,059.58",,,,,,,
09-Aug-17,United States,SAILS,"$6,420.44",,,,,,,
09-Aug-17,United States,SAILS,"$2,957.60",,,,,,,
09-Aug-17,United States,RUM,"$217,039.48",,,,,,,
09-Aug-17,Canada,RUM,"$123,183.78",,,,,,,
09-Aug-17,Canada,RUM,"$124,813.04",,,,,,,
10-Aug-17,United States,SAILS,"$6,200.32",,,,,,,
10-Aug-17,United States,RESISTORS,"$372,788.02",,,,,,,
11-Aug-17,United States,SWEETENED BISCUITS,"$86,063.00",,,,,,,
14-Aug-17,United States,RUM,"$61,667.54",,,,,,,
14-Aug-17,United States,PONCHE KUBA CREAM LIQUEUR,"$231,030.28",,,,,,,
14-Aug-17,United States,RUM,"$436,772.28",,,,,,,
14-Aug-17,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
14-Aug-17,Canada,RUM,"$434,769.02",,,,,,,
15-Aug-17,United States,SAILS,"$7,110.64",,,,,,,
15-Aug-17,United States,SAILS,"$2,797.00",,,,,,,
15-Aug-17,United States,SAILS,"$1,421.60",,,,,,,
15-Aug-17,United States,SAILS,"$2,642.68",,,,,,,
15-Aug-17,United States,SAILS,"$4,630.12",,,,,,,
15-Aug-17,United States,RUM,"$235,196.02",,,,,,,
15-Aug-17,United States,SAILS,"$16,418.00",,,,,,,
15-Aug-17,United States,SAILS,"$10,780.00",,,,,,,
16-Aug-17,United States,CORN MEAL,"$2,992.00",,,,,,,
17-Aug-17,United States,MAGARINE,"$8,657.50",,,,,,,
17-Aug-17,United States,SHANDY,"$18,000.00",,,,,,,
21-Aug-17,United States,BREADFRUIT,"$2,500.00",,,,,,,
22-Aug-17,United States,SAILS,"$3,794.50",,,,,,,
22-Aug-17,United States,SWEET POTATO CHIPS,"$6,896.28",,,,,,,
22-Aug-17,United States,SAILS,"$1,732.00",,,,,,,
22-Aug-17,United States,SAILS,"$10,622.74",,,,,,,
22-Aug-17,United States,SAILS,"$7,456.10",,,,,,,
22-Aug-17,United States,SAILS,"$1,348.00",,,,,,,
22-Aug-17,United States,SAILS,"$9,142.18",,,,,,,
22-Aug-17,United States,SWEETENED BISCUITS,"$96,332.00",,,,,,,
23-Aug-17,United States,RUM,"$216,668.00",,,,,,,
23-Aug-17,United States,RESISTORS,"$147,774.60",,,,,,,
23-Aug-17,Canada,CUT FLOWERS,"$1,704.00",,,,,,,
23-Aug-17,Canada,CUT FLOWERS,"$1,762.20",,,,,,,
23-Aug-17,Canada,BREADFRUIT,"$2,500.00",,,,,,,
24-Aug-17,United States,RUM,"$4,844.20",,,,,,,
25-Aug-17,United States,SWEETENED BISCUITS,"$89,154.00",,,,,,,
25-Aug-17,United States,RUM,"$68,386.68",,,,,,,
25-Aug-17,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
28-Aug-17,United States,BREADFRUIT,"$2,500.00",,,,,,,
28-Aug-17,United States,RESISTORS,"$219,297.64",,,,,,,
28-Aug-17,United States,RUM,"$101,773.86",,,,,,,
28-Aug-17,Canada,RUM,"$95,985.10",,,,,,,
28-Aug-17,Canada,BREADFRUIT,"$2,500.00",,,,,,,
29-Aug-17,United States,PONCHE KUBA CREAM LIQUEUR,"$422,087.16",,,,,,,
29-Aug-17,United States,RUM,"$220,037.08",,,,,,,
04-Sep-17,United States,UNSWEETENED BISCUITS,"$92,990.00",,,,,,,
04-Sep-17,United States,RESISTORS,$810.00,,,,,,,
04-Sep-17,United States,RESISTORS,"$1,760.00",,,,,,,
05-Sep-17,Canada,RUM,"$88,308.00",,,,,,,
05-Sep-17,Canada,RUM,"$108,709.12",,,,,,,
06-Sep-17,United States,RUM,"$418,161.16",,,,,,,
06-Sep-17,United States,RUM,"$50,185.32",,,,,,,
06-Sep-17,Canada,BREADFRUIT,"$2,500.00",,,,,,,
07-Sep-17,United States,RESISTORS,"$159,095.68",,,,,,,
08-Sep-17,United States,RUM,"$218,469.06",,,,,,,
08-Sep-17,United States,RUM,"$213,276.18",,,,,,,
08-Sep-17,Canada,RUM,"$219,155.14",,,,,,,
11-Sep-17,United States,SWEETENED BISCUITS,"$90,260.00",,,,,,,
12-Sep-17,United States,JELLY,"$19,618.80",,,,,,,
12-Sep-17,United States,RUM,"$15,120.00",,,,,,,
12-Sep-17,United States,RESISTORS,"$288,108.02",,,,,,,
12-Sep-17,Canada,SWEETENED & UNSWEETENED BISCUITS,"$30,721.10",,,,,,,
12-Sep-17,Canada,RUM,"$218,361.84",,,,,,,
13-Sep-17,United States,SAILS,"$2,572.00",,,,,,,
13-Sep-17,United States,SAILS,"$1,454.00",,,,,,,
13-Sep-17,United States,SAILS,"$6,897.00",,,,,,,
13-Sep-17,United States,SAILS,"$10,816.82",,,,,,,
13-Sep-17,United States,RUM,"$199,773.00",,,,,,,
15-Sep-17,United States,MAUBY SYRUP,"$27,800.00",,,,,,,
15-Sep-17,Canada,RUM,"$218,364.50",,,,,,,
18-Sep-17,Canada,RUM,"$56,394.12",,,,,,,
19-Sep-17,United States,RUM,"$216,258.72",,,,,,,
20-Sep-17,United States,SAILS,"$3,904.00",,,,,,,
20-Sep-17,United States,SAILS,"$6,185.00",,,,,,,
20-Sep-17,United States,SAILS,"$2,504.26",,,,,,,
20-Sep-17,United States,SAILS,"$7,711.82",,,,,,,
20-Sep-17,United States,SAILS,"$1,752.00",,,,,,,
20-Sep-17,United States,SAILS,"$1,366.00",,,,,,,
20-Sep-17,United States,RUM,"$52,921.50",,,,,,,
20-Sep-17,United States,RESISTORS,"$98,320.76",,,,,,,
20-Sep-17,Canada,RUM,"$124,659.66",,,,,,,
20-Sep-17,Canada,RUM,"$219,643.24",,,,,,,
20-Sep-17,Canada,CUT FLOWERS,"$1,704.00",,,,,,,
20-Sep-17,Canada,RUM,"$114,262.10",,,,,,,
20-Sep-17,Canada,CUT FLOWERS,"$1,831.20",,,,,,,
20-Sep-17,Canada,BREADFRUIT,"$2,500.00",,,,,,,
21-Sep-17,United States,SNACKS,"$5,368.56",,,,,,,
21-Sep-17,United States,RUM,"$187,407.88",,,,,,,
25-Sep-17,United States,SWEETENED BISCUITS,"$97,730.00",,,,,,,
25-Sep-17,United States,UNSWEETENED BISCUITS,"$89,394.00",,,,,,,
26-Sep-17,United States,SAILS,"$4,227.80",,,,,,,
26-Sep-17,United States,SAILS,"$3,590.00",,,,,,,
26-Sep-17,United States,SAILS,"$6,780.00",,,,,,,
26-Sep-17,United States,SAILS,"$1,695.40",,,,,,,
26-Sep-17,United States,SAILS,"$3,178.36",,,,,,,
27-Sep-17,Canada,RUM,"$123,412.92",,,,,,,
28-Sep-17,United States,RUM,"$123,220.24",,,,,,,
28-Sep-17,United States,RUM,"$121,271.60",,,,,,,
28-Sep-17,United States,RUM,"$76,079.38",,,,,,,
28-Sep-17,Canada,RUM,"$438,852.72",,,,,,,
29-Sep-17,United States,FRUTEE,"$16,300.00",,,,,,,
29-Sep-17,United States,RESISTORS,"$132,788.42",,,,,,,
02-Oct-17,United States,SWEETENED BISCUITS,"$89,496.00",,,,,,,
03-Oct-17,United States,KOLA TONIC,"$6,310.00",,,,,,,
03-Oct-17,United States,PLUS,"$16,300.00",,,,,,,
03-Oct-17,United States,SAILS,"$9,837.00",,,,,,,
03-Oct-17,United States,SAILS,"$8,335.48",,,,,,,
03-Oct-17,United States,SAILS,"$18,658.60",,,,,,,
03-Oct-17,United States,SAILS,"$16,151.80",,,,,,,
03-Oct-17,United States,SAILS,"$3,708.00",,,,,,,
03-Oct-17,United States,RUM,"$482,082.00",,,,,,,
04-Oct-17,United States,RUM,"$436,977.90",,,,,,,
04-Oct-17,United States,RUM,"$120,710.34",,,,,,,
04-Oct-17,United States,RESISTORS,"$124,556.30",,,,,,,
05-Oct-17,Canada,CUT FLOWERS,"$1,704.00",,,,,,,
05-Oct-17,Canada,CUT FLOWERS,"$1,969.20",,,,,,,
06-Oct-17,United States,SAILS,"$1,948.00",,,,,,,
10-Oct-17,United States,SAILS,"$3,285.00",,,,,,,
10-Oct-17,United States,SAILS,"$8,163.00",,,,,,,
10-Oct-17,United States,SAILS,"$20,538.56",,,,,,,
10-Oct-17,United States,SAILS,"$7,207.00",,,,,,,
11-Oct-17,United States,SWEETENED & UNSWEETENED BISCUITS,"$94,478.00",,,,,,,
12-Oct-17,United States,SAILS,"$9,065.00",,,,,,,
12-Oct-17,United States,RUM,"$247,064.40",,,,,,,
12-Oct-17,United States,RESISTORS,"$238,636.80",,,,,,,
13-Oct-17,United States,RUM,"$60,547.90",,,,,,,
13-Oct-17,United States,RUM,"$220,204.58",,,,,,,
13-Oct-17,Canada,RUM,"$221,480.40",,,,,,,
17-Oct-17,Canada,RUM,"$114,265.24",,,,,,,
18-Oct-17,United States,SAILS,"$6,341.00",,,,,,,
18-Oct-17,United States,RUM,"$128,613.72",,,,,,,
18-Oct-17,United States,SAILS,"$3,995.52",,,,,,,
18-Oct-17,United States,SAILS,"$13,672.60",,,,,,,
18-Oct-17,United States,SAILS,"$18,540.00",,,,,,,
18-Oct-17,United States,SAILS,"$5,149.68",,,,,,,
18-Oct-17,United States,SAILS,"$11,967.36",,,,,,,
18-Oct-17,United States,RUM,"$62,484.68",,,,,,,
18-Oct-17,United States,RUM,"$220,473.64",,,,,,,
18-Oct-17,United States,SAILS,"$14,616.00",,,,,,,
18-Oct-17,United States,BEER,"$34,304.00",,,,,,,
18-Oct-17,United States,RESISTORS,"$213,412.16",,,,,,,
18-Oct-17,Canada,RUM,"$99,456.50",,,,,,,
18-Oct-17,Canada,RUM,"$67,996.90",,,,,,,
19-Oct-17,United States,FRUTEE,"$32,200.00",,,,,,,
19-Oct-17,United States,KOLA TONIC,"$6,310.00",,,,,,,
20-Oct-17,United States,FRUTEE,"$32,700.00",,,,,,,
20-Oct-17,United States,SWEETENED BISCUITS,"$193,786.00",,,,,,,
20-Oct-17,United States,BEER,"$34,304.00",,,,,,,
24-Oct-17,United States,SAILS,"$7,660.50",,,,,,,
24-Oct-17,United States,SAILS,"$1,368.00",,,,,,,
24-Oct-17,United States,SAILS,"$1,225.70",,,,,,,
24-Oct-17,United States,SAILS,"$24,348.00",,,,,,,
24-Oct-17,United States,SAILS,"$2,367.12",,,,,,,
24-Oct-17,Canada,SAILS,"$1,536.00",,,,,,,
25-Oct-17,United States,RUM,"$193,496.96",,,,,,,
25-Oct-17,United States,ESSENCES,"$2,130.00",,,,,,,
25-Oct-17,United States,KOLA TONIC,"$16,650.00",,,,,,,
25-Oct-17,United States,RUM,"$80,352.68",,,,,,,
25-Oct-17,United States,RUM,"$219,194.58",,,,,,,
25-Oct-17,Canada,RUM,"$221,648.70",,,,,,,
25-Oct-17,Canada,RUM,"$188,187.08",,,,,,,
26-Oct-17,United States,RUM,"$205,122.00",,,,,,,
27-Oct-17,United States,PLUS,"$6,000.00",,,,,,,
27-Oct-17,Canada,CUT FLOWERS,"$1,704.00",,,,,,,
27-Oct-17,Canada,CUT FLOWERS,"$1,969.20",,,,,,,
30-Oct-17,United States,CONFECTIONERY,"$4,101.00",,,,,,,
30-Oct-17,United States,MAGARINE,"$13,759.70",,,,,,,
31-Oct-17,United States,RESISTORS,"$436,329.80",,,,,,,
01-Nov-17,United States,SAILS,"$2,332.80",,,,,,,
01-Nov-17,United States,RUM,"$220,251.54",,,,,,,
01-Nov-17,Canada,RUM,"$98,211.56",,,,,,,
02-Nov-17,United States,LABELS,"$2,266.86",,,,,,,
02-Nov-17,Canada,SWEETENED & UNSWEETENED BISCUITS,"$36,680.00",,,,,,,
03-Nov-17,United States,RUM,"$36,576.00",,,,,,,
06-Nov-17,United States,SWEETENED BISCUITS,"$92,510.00",,,,,,,
07-Nov-17,United States,SAILS,"$9,795.00",,,,,,,
07-Nov-17,United States,SAILS,"$11,010.36",,,,,,,
07-Nov-17,United States,SAILS,"$36,695.32",,,,,,,
07-Nov-17,United States,SAILS,"$2,532.00",,,,,,,
07-Nov-17,United States,SAILS,"$5,713.92",,,,,,,
07-Nov-17,United States,SAILS,$200.00,,,,,,,
07-Nov-17,United States,RUM,"$12,499.98",,,,,,,
07-Nov-17,United States,RUM,"$404,317.76",,,,,,,
07-Nov-17,Canada,SAILS,"$1,275.70",,,,,,,
08-Nov-17,United States,RUM,"$61,844.62",,,,,,,
08-Nov-17,Canada,RUM,"$221,704.46",,,,,,,
09-Nov-17,United States,PLUS,"$22,000.00",,,,,,,
09-Nov-17,United States,RESISTORS,"$164,784.94",,,,,,,
09-Nov-17,Canada,CANDLES,$206.00,,,,,,,
10-Nov-17,United States,ESSENCE,"$8,570.00",,,,,,,
10-Nov-17,United States,RUM,"$645,685.84",,,,,,,
10-Nov-17,United States,RUM,"$16,002.00",,,,,,,
13-Nov-17,United States,SWEETENED BISCUITS,"$94,544.00",,,,,,,
13-Nov-17,United States,USED VEGETABLE OIL,"$1,200.00",,,,,,,
14-Nov-17,United States,SAILS,"$1,094.94",,,,,,,
14-Nov-17,United States,SAILS,"$3,799.10",,,,,,,
14-Nov-17,United States,SAILS,"$6,000.00",,,,,,,
15-Nov-17,United States,RUM,"$22,779.88",,,,,,,
15-Nov-17,United States,RUM,"$72,893.84",,,,,,,
15-Nov-17,Canada,RUM,"$67,651.46",,,,,,,
15-Nov-17,Canada,RUM,"$220,756.40",,,,,,,
16-Nov-17,United States,RESISTORS,"$220,314.28",,,,,,,
20-Nov-17,United States,SYRUPS,"$30,000.00",,,,,,,
20-Nov-17,Canada,CUT FLOWERS,$568.00,,,,,,,
20-Nov-17,Canada,CUT FLOWERS,$656.40,,,,,,,
21-Nov-17,United States,JELLY,"$26,461.40",,,,,,,
21-Nov-17,United States,SAILS,"$7,824.50",,,,,,,
21-Nov-17,United States,SAILS,"$1,701.50",,,,,,,
21-Nov-17,United States,SAILS,"$1,488.00",,,,,,,
22-Nov-17,United States,RUM,"$81,602.16",,,,,,,
23-Nov-17,United States,RESISTORS,"$288,768.80",,,,,,,
24-Nov-17,United States,SAILS,"$1,550.00",,,,,,,
24-Nov-17,Canada,SWEETENED & UNSWEETENED BISCUITS,"$37,570.00",,,,,,,
27-Nov-17,Canada,CUT FLOWERS,"$1,829.00",,,,,,,
27-Nov-17,Canada,CUT FLOWERS,"$2,224.60",,,,,,,
28-Nov-17,United States,SAILS,"$5,250.00",,,,,,,
28-Nov-17,United States,SAILS,"$34,712.74",,,,,,,
28-Nov-17,United States,SAILS,"$1,174.42",,,,,,,
28-Nov-17,United States,RUM,"$1,066,468.00",,,,,,,
29-Nov-17,United States,RUM,"$64,402.62",,,,,,,
29-Nov-17,United States,RUM,"$198,384.52",,,,,,,
29-Nov-17,Canada,RUM,"$55,552.90",,,,,,,
29-Nov-17,Canada,RUM,"$195,440.16",,,,,,,
01-Dec-17,United States,SAILS,"$21,550.00",,,,,,,
01-Dec-17,United States,RUM,"$200,687.52",,,,,,,
01-Dec-17,United States,SAILS,"$3,120.00",,,,,,,
04-Dec-17,United States,RESISTORS,"$20,219.78",,,,,,,
04-Dec-17,Canada,RUM,"$95,458.60",,,,,,,
05-Dec-17,United States,SAILS,"$24,856.68",,,,,,,
05-Dec-17,United States,SAILS,"$6,060.00",,,,,,,
05-Dec-17,Canada,BREADFRUIT,"$3,000.00",,,,,,,
06-Dec-17,United States,LABELS,"$1,052.70",,,,,,,
06-Dec-17,United States,RESISTORS,"$97,117.30",,,,,,,
07-Dec-17,United States,RUM,"$435,458.20",,,,,,,
07-Dec-17,United States,RUM,"$73,075.80",,,,,,,
11-Dec-17,United States,SWEETENED BISCUITS,"$99,464.00",,,,,,,
11-Dec-17,United States,PONCHE KUBA CREAM LIQUEUR,"$209,295.20",,,,,,,
12-Dec-17,United States,SAILS,"$6,622.00",,,,,,,
